,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp
274,us-east-1c,r7iz.8xlarge,8,1.3209,0.16948749999999999,2024-01-26 16:47:58+00:00
275,us-east-1d,m6idn.2xlarge,4,0.3144,0.08235,2024-01-26 16:47:56+00:00
276,us-east-1b,m5ad.24xlarge,15,2.2988,0.15791999999999998,2024-01-26 16:47:55+00:00
277,us-east-1a,r6a.16xlarge,15,1.4725,0.10283333333333333,2024-01-26 16:47:55+00:00
278,us-east-1a,c6i.16xlarge,15,1.2603,0.08868666666666666,2024-01-26 16:47:55+00:00
279,us-east-1c,d3en.xlarge,4,0.3027,0.07942500000000001,2024-01-26 16:47:53+00:00
280,us-east-1c,g5.24xlarge,15,3.1797,0.21664666666666665,2024-01-26 16:47:52+00:00
281,us-east-1b,m5d.4xlarge,8,0.4353,0.058787500000000006,2024-01-26 16:47:52+00:00
282,us-east-1b,c5ad.12xlarge,8,0.9809,0.1269875,2024-01-26 16:47:52+00:00
283,us-east-1d,c5a.24xlarge,15,1.6434,0.11422666666666667,2024-01-26 16:47:51+00:00
284,us-east-1c,c5a.24xlarge,15,1.8352,0.12701333333333334,2024-01-26 16:47:51+00:00
285,us-east-1a,c7gd.12xlarge,8,0.9223,0.1196625,2024-01-26 16:47:50+00:00
286,us-east-1f,g5.12xlarge,15,2.5821,0.17680666666666667,2024-01-26 16:47:50+00:00
287,us-east-1c,g5g.8xlarge,8,0.6649,0.08748750000000001,2024-01-26 16:47:49+00:00
288,us-east-1f,m6i.32xlarge,15,2.5828,0.17685333333333333,2024-01-26 16:47:49+00:00
289,us-east-1f,m7gd.2xlarge,4,0.1916,0.05165,2024-01-26 16:47:48+00:00
290,us-east-1a,c6gd.16xlarge,15,1.1727,0.08284666666666668,2024-01-26 16:47:48+00:00
291,us-east-1d,r5.metal,15,2.3181,0.15920666666666664,2024-01-26 16:47:48+00:00
292,us-east-1a,c6gd.2xlarge,4,0.1375,0.038125000000000006,2024-01-26 16:47:46+00:00
293,us-east-1d,m5dn.16xlarge,15,1.8784,0.12989333333333333,2024-01-26 16:47:46+00:00
294,us-east-1f,r7iz.metal-32xl,15,4.2915,0.2907666666666667,2024-01-26 16:47:45+00:00
295,us-east-1a,r7a.12xlarge,8,1.7318,0.22085,2024-01-26 16:47:45+00:00
296,us-east-1e,g3.16xlarge,15,1.8665,0.12910000000000002,2024-01-26 16:47:44+00:00
297,us-east-1b,r7g.large,3,0.0448,0.018266666666666667,2024-01-26 16:47:44+00:00
298,us-east-1f,r6gd.12xlarge,8,1.1929,0.1534875,2024-01-26 16:47:40+00:00
299,us-east-1c,p4d.24xlarge,60,12.1306,0.20709333333333332,2024-01-26 16:47:40+00:00
300,us-east-1f,r6gd.16xlarge,15,1.4164,0.09909333333333334,2024-01-26 16:47:40+00:00
301,us-east-1a,r3.8xlarge,8,0.9963,0.12891249999999999,2024-01-26 16:47:39+00:00
302,us-east-1b,r6idn.large,3,0.079,0.029666666666666664,2024-01-26 16:47:37+00:00
303,us-east-1b,c6gd.medium,2,0.0209,0.01295,2024-01-26 16:47:35+00:00
304,us-east-1b,m6in.8xlarge,8,1.5665,0.2001875,2024-01-26 16:47:34+00:00
305,us-east-1c,x2gd.12xlarge,8,1.854,0.236125,2024-01-26 16:47:33+00:00
306,us-east-1d,r7iz.4xlarge,8,0.7723,0.1009125,2024-01-26 16:47:33+00:00
307,us-east-1c,r7iz.4xlarge,8,0.6276,0.08282500000000001,2024-01-26 16:47:33+00:00
308,us-east-1f,c7g.16xlarge,15,0.9692,0.06928,2024-01-26 16:47:32+00:00
309,us-east-1d,r5.24xlarge,15,2.3598,0.16198666666666664,2024-01-26 16:47:32+00:00
310,us-east-1a,m6idn.xlarge,4,0.1444,0.03985,2024-01-26 16:47:32+00:00
311,us-east-1f,c6i.24xlarge,15,1.7928,0.12418666666666667,2024-01-26 16:47:32+00:00
312,us-east-1a,r6idn.4xlarge,8,0.9714,0.1258,2024-01-26 16:47:31+00:00
313,us-east-1a,x2iedn.4xlarge,8,1.4315,0.1833125,2024-01-26 16:47:31+00:00
314,us-east-1a,r6id.16xlarge,15,2.0379,0.14052666666666666,2024-01-26 16:47:29+00:00
315,us-east-1d,r6id.16xlarge,15,1.9699,0.13599333333333333,2024-01-26 16:47:29+00:00
316,us-east-1f,r5.large,3,0.0596,0.0232,2024-01-26 16:47:28+00:00
317,us-east-1d,r6i.metal,15,3.3136,0.22557333333333332,2024-01-26 16:47:28+00:00
318,us-east-1a,c6in.large,3,0.0484,0.019466666666666667,2024-01-26 16:47:28+00:00
319,us-east-1a,r6g.16xlarge,15,1.315,0.09233333333333334,2024-01-26 16:47:27+00:00
320,us-east-1d,r3.large,3,0.0714,0.027133333333333332,2024-01-26 16:47:27+00:00
321,us-east-1b,m5n.16xlarge,15,2.0563,0.14175333333333331,2024-01-26 16:47:27+00:00
322,us-east-1d,c6a.24xlarge,15,1.7124,0.11882666666666666,2024-01-26 16:47:26+00:00
323,us-east-1f,r6id.12xlarge,8,1.5833,0.20228749999999998,2024-01-26 16:47:26+00:00
324,us-east-1f,c6id.12xlarge,8,1.0801,0.1393875,2024-01-26 16:47:25+00:00
325,us-east-1f,i3en.xlarge,4,0.2069,0.055475,2024-01-26 16:47:25+00:00
326,us-east-1a,r5b.24xlarge,15,3.8935,0.2642333333333333,2024-01-26 16:47:25+00:00
327,us-east-1d,r5.2xlarge,4,0.2366,0.0629,2024-01-26 16:47:23+00:00
328,us-east-1d,c5n.4xlarge,8,0.4245,0.0574375,2024-01-26 16:47:23+00:00
329,us-east-1c,c5n.4xlarge,8,0.4792,0.064275,2024-01-26 16:47:23+00:00
330,us-east-1c,m5dn.12xlarge,8,1.3836,0.17732499999999998,2024-01-26 16:47:23+00:00
331,us-east-1c,r6i.8xlarge,8,0.9124,0.118425,2024-01-26 16:47:23+00:00
332,us-east-1b,x1e.32xlarge,8,10.4107,1.3057125,2024-01-26 16:47:22+00:00
333,us-east-1a,r7iz.12xlarge,8,1.8219,0.2321125,2024-01-26 16:47:22+00:00
334,us-east-1b,m5ad.8xlarge,8,0.8453,0.11003750000000001,2024-01-26 16:47:22+00:00
335,us-east-1b,x2iedn.24xlarge,15,7.2361,0.48707333333333336,2024-01-26 16:47:22+00:00
336,us-east-1a,x2iedn.24xlarge,15,7.9157,0.5323800000000001,2024-01-26 16:47:22+00:00
337,us-east-1d,r7gd.8xlarge,8,1.2136,0.156075,2024-01-26 16:47:20+00:00
338,us-east-1b,m5zn.2xlarge,4,0.3563,0.092825,2024-01-26 16:47:20+00:00
339,us-east-1f,m7a.medium,2,0.0228,0.013900000000000001,2024-01-26 16:47:20+00:00
340,us-east-1d,h1.8xlarge,8,0.7975,0.1040625,2024-01-26 16:47:20+00:00
341,us-east-1b,m7g.12xlarge,8,0.8357,0.1088375,2024-01-26 16:47:19+00:00
342,us-east-1e,i3.xlarge,4,0.1411,0.039025000000000004,2024-01-26 16:47:19+00:00
343,us-east-1f,r6i.4xlarge,8,0.5094,0.06805,2024-01-26 16:47:17+00:00
344,us-east-1d,d2.8xlarge,8,2.1107,0.2682125,2024-01-26 16:47:16+00:00
345,us-east-1f,m6a.8xlarge,8,0.6408,0.08447500000000001,2024-01-26 16:47:15+00:00
346,us-east-1f,r5dn.xlarge,4,0.1401,0.038775000000000004,2024-01-26 16:47:14+00:00
347,us-east-1c,c6i.metal,15,2.7196,0.1859733333333333,2024-01-26 16:47:14+00:00
348,us-east-1b,m7gd.xlarge,4,0.0946,0.0274,2024-01-26 16:47:13+00:00
349,us-east-1a,m4.16xlarge,8,1.4132,0.181025,2024-01-26 16:47:13+00:00
350,us-east-1a,c5a.16xlarge,15,1.2325,0.08683333333333333,2024-01-26 16:47:13+00:00
351,us-east-1c,r6in.2xlarge,4,0.298,0.07825,2024-01-26 16:47:13+00:00
352,us-east-1f,c6i.2xlarge,4,0.156,0.042749999999999996,2024-01-26 16:47:12+00:00
353,us-east-1d,m7g.4xlarge,8,0.2751,0.038762500000000005,2024-01-26 16:47:12+00:00
354,us-east-1b,c5d.large,3,0.0448,0.018266666666666667,2024-01-26 16:47:12+00:00
355,us-east-1d,r5d.2xlarge,4,0.3229,0.08447500000000001,2024-01-26 16:47:11+00:00
356,us-east-1d,r6a.xlarge,4,0.1044,0.02985,2024-01-26 16:47:11+00:00
357,us-east-1d,t2.large,3,0.0436,0.017866666666666666,2024-01-26 16:47:11+00:00
358,us-east-1d,r5d.xlarge,4,0.1491,0.041025000000000006,2024-01-26 16:47:11+00:00
359,us-east-1d,c5d.xlarge,4,0.0929,0.026975,2024-01-26 16:47:10+00:00
360,us-east-1d,i3en.12xlarge,8,2.0778,0.2641,2024-01-26 16:47:10+00:00
361,us-east-1f,r7g.8xlarge,8,0.7305,0.09568750000000001,2024-01-26 16:47:10+00:00
362,us-east-1b,d3en.12xlarge,3,2.6812,0.8970666666666666,2024-01-26 16:47:10+00:00
363,us-east-1c,r6i.2xlarge,4,0.2622,0.0693,2024-01-26 16:47:08+00:00
364,us-east-1d,t3.2xlarge,4,0.1511,0.041525000000000006,2024-01-26 16:47:08+00:00
365,us-east-1d,r7g.16xlarge,15,1.5019,0.10479333333333334,2024-01-26 16:47:08+00:00
366,us-east-1f,g5.4xlarge,8,0.7932,0.103525,2024-01-26 16:47:08+00:00
367,us-east-1c,m7i-flex.2xlarge,4,0.1741,0.047275,2024-01-26 16:47:08+00:00
368,us-east-1c,r5dn.16xlarge,15,2.6962,0.18441333333333335,2024-01-26 16:47:07+00:00
369,us-east-1f,m6a.12xlarge,8,1.1732,0.151025,2024-01-26 16:47:07+00:00
370,us-east-1a,m6a.12xlarge,8,1.0526,0.13595,2024-01-26 16:47:07+00:00
371,us-east-1d,c6in.24xlarge,15,2.2148,0.15231999999999998,2024-01-26 16:47:07+00:00
372,us-east-1a,m5d.8xlarge,8,0.9915,0.1283125,2024-01-26 16:47:07+00:00
373,us-east-1f,m4.4xlarge,8,0.3332,0.046024999999999996,2024-01-26 16:47:07+00:00
374,us-east-1c,c6g.2xlarge,4,0.133,0.037000000000000005,2024-01-26 16:47:06+00:00
375,us-east-1b,i4g.large,3,0.0614,0.0238,2024-01-26 16:47:06+00:00
376,us-east-1d,x2idn.metal,15,5.1564,0.34842666666666666,2024-01-26 16:47:04+00:00
377,us-east-1a,c6id.xlarge,4,0.0985,0.028375,2024-01-26 16:47:03+00:00
378,us-east-1a,m7g.large,3,0.041,0.017,2024-01-26 16:47:03+00:00
379,us-east-1c,i3en.2xlarge,4,0.4587,0.118425,2024-01-26 16:47:02+00:00
380,us-east-1e,i3.2xlarge,4,0.2667,0.070425,2024-01-26 16:47:01+00:00
381,us-east-1f,m5.2xlarge,4,0.1561,0.042774999999999994,2024-01-26 16:47:01+00:00
382,us-east-1c,c4.8xlarge,8,0.7779,0.10161250000000001,2024-01-26 16:47:01+00:00
383,us-east-1c,m5dn.large,3,0.0799,0.029966666666666666,2024-01-26 16:47:00+00:00
384,us-east-1a,m7g.8xlarge,8,0.6178,0.0816,2024-01-26 16:46:59+00:00
385,us-east-1a,m5d.xlarge,4,0.1218,0.0342,2024-01-26 16:46:59+00:00
386,us-east-1b,r6gd.8xlarge,8,0.7819,0.10211250000000001,2024-01-26 16:46:55+00:00
387,us-east-1d,m6id.32xlarge,15,3.4372,0.23381333333333332,2024-01-26 16:33:28+00:00
388,us-east-1c,d3en.8xlarge,4,1.9957,0.502675,2024-01-26 16:33:10+00:00
389,us-east-1c,vt1.6xlarge,8,0.6173,0.0815375,2024-01-26 16:33:06+00:00
390,us-east-1f,c6in.16xlarge,15,2.2532,0.15488,2024-01-26 16:33:05+00:00
391,us-east-1f,m5a.16xlarge,15,1.3351,0.09367333333333333,2024-01-26 16:33:05+00:00
392,us-east-1f,m7g.12xlarge,8,0.8125,0.1059375,2024-01-26 16:33:04+00:00
393,us-east-1a,m6a.16xlarge,15,1.3565,0.0951,2024-01-26 16:33:02+00:00
394,us-east-1f,i3en.24xlarge,15,4.2493,0.28795333333333334,2024-01-26 16:33:01+00:00
395,us-east-1b,r7iz.32xlarge,15,5.5106,0.37204000000000004,2024-01-26 16:33:00+00:00
396,us-east-1a,r7iz.32xlarge,15,5.2884,0.3572266666666667,2024-01-26 16:33:00+00:00
397,us-east-1d,r6a.48xlarge,15,4.8007,0.32471333333333335,2024-01-26 16:33:00+00:00
398,us-east-1c,z1d.3xlarge,8,0.5974,0.07905000000000001,2024-01-26 16:32:59+00:00
399,us-east-1b,m6i.2xlarge,4,0.1809,0.048975000000000005,2024-01-26 16:32:57+00:00
400,us-east-1d,r4.8xlarge,8,0.9778,0.1266,2024-01-26 16:32:57+00:00
401,us-east-1d,r7a.metal-48xl,15,6.1604,0.41536,2024-01-26 16:32:56+00:00
402,us-east-1d,r7a.xlarge,4,0.1462,0.0403,2024-01-26 16:32:55+00:00
403,us-east-1b,r6gd.metal,15,1.4182,0.09921333333333333,2024-01-26 16:32:54+00:00
404,us-east-1f,r6gd.metal,15,1.4853,0.10368666666666668,2024-01-26 16:32:54+00:00
405,us-east-1a,r6gd.metal,15,1.3801,0.09667333333333335,2024-01-26 16:32:54+00:00
406,us-east-1c,r6gd.metal,15,1.6013,0.11142,2024-01-26 16:32:54+00:00
407,us-east-1b,m7a.2xlarge,4,0.22,0.05875,2024-01-26 16:32:54+00:00
408,us-east-1b,r5.24xlarge,15,2.4567,0.16844666666666666,2024-01-26 16:32:53+00:00
409,us-east-1b,m7g.8xlarge,8,0.6426,0.0847,2024-01-26 16:32:53+00:00
410,us-east-1f,c7gn.4xlarge,8,0.4115,0.0558125,2024-01-26 16:32:53+00:00
411,us-east-1a,c6gd.xlarge,4,0.0694,0.0211,2024-01-26 16:32:53+00:00
412,us-east-1d,c6gd.xlarge,4,0.0684,0.02085,2024-01-26 16:32:53+00:00
413,us-east-1b,i4i.32xlarge,15,4.5741,0.30960666666666664,2024-01-26 16:32:52+00:00
414,us-east-1c,i4i.8xlarge,8,1.3048,0.16747499999999998,2024-01-26 16:32:51+00:00
415,us-east-1b,m6idn.32xlarge,14,4.8145,0.3485357142857143,2024-01-26 16:32:50+00:00
416,us-east-1b,c6gn.large,3,0.0431,0.0177,2024-01-26 16:32:50+00:00
417,us-east-1c,c6gn.large,3,0.0378,0.015933333333333334,2024-01-26 16:32:50+00:00
418,us-east-1d,c6in.32xlarge,14,3.24,0.23607142857142857,2024-01-26 16:32:50+00:00
419,us-east-1b,c7i.48xlarge,15,4.0471,0.2744733333333334,2024-01-26 16:32:49+00:00
420,us-east-1a,g5g.2xlarge,4,0.2372,0.06305,2024-01-26 16:32:48+00:00
421,us-east-1f,r5ad.4xlarge,8,0.6722,0.0884,2024-01-26 16:32:48+00:00
422,us-east-1d,x2iezn.12xlarge,15,3.8757,0.26304666666666665,2024-01-26 16:32:48+00:00
423,us-east-1b,i3en.metal,15,3.744,0.2542666666666667,2024-01-26 16:32:48+00:00
424,us-east-1f,c6a.24xlarge,15,2.0811,0.14340666666666665,2024-01-26 16:32:47+00:00
425,us-east-1a,m5dn.4xlarge,8,0.7342,0.09615,2024-01-26 16:32:47+00:00
426,us-east-1d,r6a.16xlarge,15,1.475,0.10300000000000001,2024-01-26 16:32:46+00:00
427,us-east-1d,c5d.9xlarge,8,0.7698,0.10060000000000001,2024-01-26 16:32:46+00:00
428,us-east-1f,m6idn.12xlarge,8,1.356,0.173875,2024-01-26 16:32:45+00:00
429,us-east-1b,r7gd.12xlarge,8,1.3693,0.17553749999999999,2024-01-26 16:32:45+00:00
430,us-east-1b,m6id.2xlarge,4,0.1819,0.049225000000000005,2024-01-26 16:32:44+00:00
431,us-east-1d,m6id.2xlarge,4,0.2466,0.0654,2024-01-26 16:32:44+00:00
432,us-east-1b,r6idn.4xlarge,8,0.9146,0.1187,2024-01-26 16:32:42+00:00
433,us-east-1f,c7gd.4xlarge,8,0.3255,0.045062500000000005,2024-01-26 16:32:42+00:00
434,us-east-1a,m6i.32xlarge,15,2.7738,0.18958666666666665,2024-01-26 16:32:41+00:00
435,us-east-1a,r7i.16xlarge,15,2.3334,0.16022666666666666,2024-01-26 16:32:41+00:00
436,us-east-1a,g4dn.metal,15,3.647,0.24779999999999996,2024-01-26 16:32:40+00:00
437,us-east-1a,m5d.4xlarge,8,0.4842,0.0649,2024-01-26 16:32:40+00:00
438,us-east-1b,t3a.micro,2,0.0041,0.00455,2024-01-26 16:32:39+00:00
439,us-east-1a,c5n.xlarge,4,0.1017,0.029175,2024-01-26 16:32:39+00:00
440,us-east-1d,p3.16xlarge,8,8.683,1.08975,2024-01-26 16:32:39+00:00
441,us-east-1b,m7a.8xlarge,8,0.8648,0.112475,2024-01-26 16:32:38+00:00
442,us-east-1d,t4g.medium,3,0.0162,0.008733333333333334,2024-01-26 16:32:36+00:00
443,us-east-1f,m7i.2xlarge,4,0.2117,0.056675,2024-01-26 16:32:36+00:00
444,us-east-1c,f1.16xlarge,8,4.798,0.604125,2024-01-26 16:32:35+00:00
445,us-east-1c,r5ad.xlarge,4,0.2082,0.0558,2024-01-26 16:32:34+00:00
446,us-east-1d,r5n.12xlarge,8,1.8495,0.23556249999999998,2024-01-26 16:32:33+00:00
447,us-east-1a,r7g.8xlarge,8,0.7063,0.09266250000000001,2024-01-26 16:32:33+00:00
448,us-east-1a,r5dn.xlarge,4,0.1445,0.039874999999999994,2024-01-26 16:32:33+00:00
449,us-east-1b,c6a.12xlarge,8,0.9261,0.12013750000000001,2024-01-26 16:32:33+00:00
450,us-east-1f,c5n.9xlarge,8,0.8536,0.11107500000000001,2024-01-26 16:32:33+00:00
451,us-east-1f,i4g.4xlarge,8,0.4521,0.0608875,2024-01-26 16:32:33+00:00
452,us-east-1a,r5b.large,3,0.0778,0.029266666666666663,2024-01-26 16:32:32+00:00
453,us-east-1c,r5b.large,3,0.0808,0.030266666666666664,2024-01-26 16:32:32+00:00
454,us-east-1b,m5.metal,15,1.9249,0.13299333333333335,2024-01-26 16:32:32+00:00
455,us-east-1b,r7gd.large,3,0.0568,0.022266666666666667,2024-01-26 16:32:32+00:00
456,us-east-1b,m6in.metal,14,3.9357,0.28576428571428575,2024-01-26 16:32:31+00:00
457,us-east-1d,m5.2xlarge,4,0.1517,0.041675000000000004,2024-01-26 16:32:31+00:00
458,us-east-1c,x2iedn.4xlarge,8,1.383,0.17725,2024-01-26 16:32:30+00:00
459,us-east-1c,m7i.metal-48xl,15,3.1798,0.21665333333333334,2024-01-26 16:32:30+00:00
460,us-east-1f,t1.micro,2,0.0079,0.006450000000000001,2024-01-26 16:32:30+00:00
461,us-east-1d,m5zn.6xlarge,8,1.0332,0.13352499999999998,2024-01-26 16:32:29+00:00
462,us-east-1a,c7a.8xlarge,8,0.7584,0.099175,2024-01-26 16:32:29+00:00
463,us-east-1b,r7iz.8xlarge,8,1.958,0.24912499999999999,2024-01-26 16:32:29+00:00
464,us-east-1a,z1d.2xlarge,4,0.3971,0.103025,2024-01-26 16:32:29+00:00
465,us-east-1d,c5.2xlarge,4,0.1446,0.039900000000000005,2024-01-26 16:32:29+00:00
466,us-east-1f,r5n.16xlarge,15,2.3993,0.16462000000000002,2024-01-26 16:32:28+00:00
467,us-east-1b,r7i.48xlarge,15,7.8005,0.5247,2024-01-26 16:32:26+00:00
468,us-east-1f,c7a.24xlarge,15,2.1416,0.14744,2024-01-26 16:32:26+00:00
469,us-east-1c,c6gd.12xlarge,8,0.8954,0.1163,2024-01-26 16:32:23+00:00
470,us-east-1b,r6id.large,3,0.0616,0.023866666666666665,2024-01-26 16:32:23+00:00
471,us-east-1f,x2iedn.24xlarge,15,7.2904,0.49069333333333337,2024-01-26 16:32:21+00:00
472,us-east-1c,x2iedn.24xlarge,15,7.282,0.49013333333333337,2024-01-26 16:32:21+00:00
473,us-east-1f,r6id.4xlarge,8,0.7282,0.0954,2024-01-26 16:32:21+00:00
474,us-east-1a,r6id.4xlarge,8,0.6616,0.087075,2024-01-26 16:32:21+00:00
475,us-east-1a,g5g.xlarge,4,0.1802,0.048799999999999996,2024-01-26 16:32:19+00:00
476,us-east-1d,c6gd.2xlarge,4,0.1341,0.037275,2024-01-26 16:32:19+00:00
477,us-east-1c,m6id.metal,15,2.8344,0.19362666666666667,2024-01-26 16:32:19+00:00
478,us-east-1f,c7a.12xlarge,8,1.019,0.13174999999999998,2024-01-26 16:32:18+00:00
479,us-east-1d,r5n.2xlarge,4,0.3539,0.092225,2024-01-26 16:32:18+00:00
480,us-east-1b,c6gn.16xlarge,15,1.2459,0.08772666666666668,2024-01-26 16:32:17+00:00
481,us-east-1a,m5ad.4xlarge,8,0.4714,0.0633,2024-01-26 16:32:15+00:00
482,us-east-1c,r7g.metal,15,1.4299,0.09999333333333334,2024-01-26 16:32:15+00:00
483,us-east-1d,t2.2xlarge,3,0.1581,0.05603333333333333,2024-01-26 16:32:13+00:00
484,us-east-1a,c6i.32xlarge,15,2.5849,0.17699333333333334,2024-01-26 16:32:13+00:00
485,us-east-1b,c5.xlarge,4,0.0894,0.026099999999999998,2024-01-26 16:32:13+00:00
486,us-east-1b,i4i.2xlarge,4,0.3216,0.08415,2024-01-26 16:32:12+00:00
487,us-east-1a,c7a.32xlarge,15,2.5248,0.17298666666666665,2024-01-26 16:32:11+00:00
488,us-east-1f,t2.large,3,0.0444,0.018133333333333335,2024-01-26 16:32:11+00:00
489,us-east-1b,c6a.xlarge,4,0.0824,0.02435,2024-01-26 16:32:11+00:00
490,us-east-1f,m6gd.16xlarge,15,1.2563,0.08842,2024-01-26 16:32:11+00:00
491,us-east-1c,r6id.12xlarge,8,1.4079,0.18036249999999998,2024-01-26 16:32:11+00:00
492,us-east-1a,inf1.6xlarge,8,0.5327,0.0709625,2024-01-26 16:32:11+00:00
493,us-east-1a,c6g.large,3,0.0346,0.014866666666666667,2024-01-26 16:32:11+00:00
494,us-east-1d,m5n.large,3,0.0624,0.02413333333333333,2024-01-26 16:32:11+00:00
495,us-east-1c,m4.16xlarge,8,1.3764,0.176425,2024-01-26 16:32:10+00:00
496,us-east-1d,d3en.12xlarge,3,2.6486,0.8862,2024-01-26 16:32:09+00:00
497,us-east-1f,c5.12xlarge,8,0.8697,0.11308750000000001,2024-01-26 16:32:09+00:00
498,us-east-1c,r5.4xlarge,8,0.5128,0.06847500000000001,2024-01-26 16:32:09+00:00
499,us-east-1d,m5d.16xlarge,15,1.6485,0.11456666666666668,2024-01-26 16:32:09+00:00
500,us-east-1d,r6idn.24xlarge,15,4.2959,0.29106,2024-01-26 16:32:08+00:00
501,us-east-1a,m6id.4xlarge,8,0.4671,0.0627625,2024-01-26 16:32:07+00:00
502,us-east-1d,c6g.8xlarge,8,0.4599,0.0618625,2024-01-26 16:32:06+00:00
503,us-east-1d,m5d.8xlarge,8,0.9178,0.1191,2024-01-26 16:32:06+00:00
504,us-east-1d,r6a.4xlarge,8,0.4653,0.0625375,2024-01-26 16:32:06+00:00
505,us-east-1c,r6a.4xlarge,8,0.494,0.066125,2024-01-26 16:32:06+00:00
506,us-east-1d,m6id.xlarge,4,0.1074,0.0306,2024-01-26 16:32:06+00:00
507,us-east-1c,m5a.16xlarge,15,1.2097,0.08531333333333334,2024-01-26 16:32:05+00:00
508,us-east-1b,c6i.16xlarge,15,1.1684,0.08256000000000001,2024-01-26 16:32:04+00:00
509,us-east-1c,i3.2xlarge,4,0.3545,0.092375,2024-01-26 16:32:00+00:00
510,us-east-1a,m5.4xlarge,8,0.3855,0.0525625,2024-01-26 16:31:59+00:00
511,us-east-1e,m4.large,2,0.0494,0.0272,2024-01-26 16:31:59+00:00
512,us-east-1a,r6i.2xlarge,4,0.2043,0.054825,2024-01-26 16:31:59+00:00
513,us-east-1d,r5.8xlarge,8,1.1394,0.14679999999999999,2024-01-26 16:31:59+00:00
514,us-east-1f,r6i.large,3,0.0491,0.0197,2024-01-26 16:31:59+00:00
515,us-east-1b,r5n.8xlarge,8,1.2774,0.16405,2024-01-26 16:31:59+00:00
516,us-east-1c,r5n.8xlarge,8,1.575,0.20124999999999998,2024-01-26 16:31:59+00:00
517,us-east-1d,m5d.xlarge,4,0.1195,0.033625,2024-01-26 16:31:59+00:00
518,us-east-1b,c3.8xlarge,8,0.8047,0.1049625,2024-01-26 16:18:35+00:00
519,us-east-1d,r5dn.12xlarge,8,2.7829,0.35223750000000004,2024-01-26 16:18:28+00:00
520,us-east-1c,m6id.32xlarge,15,3.2665,0.22243333333333334,2024-01-26 16:18:27+00:00
521,us-east-1c,m7i.16xlarge,15,1.3635,0.09556666666666666,2024-01-26 16:18:19+00:00
522,us-east-1a,x2iezn.2xlarge,4,0.6133,0.157075,2024-01-26 16:18:15+00:00
523,us-east-1b,m6in.4xlarge,8,0.8367,0.1089625,2024-01-26 16:18:15+00:00
524,us-east-1c,m5zn.6xlarge,8,1.0978,0.1416,2024-01-26 16:18:14+00:00
525,us-east-1d,c7a.16xlarge,15,1.3492,0.09461333333333334,2024-01-26 16:18:13+00:00
526,us-east-1f,m5ad.12xlarge,8,1.1792,0.151775,2024-01-26 16:18:12+00:00
527,us-east-1f,m5n.24xlarge,15,2.6717,0.18278,2024-01-26 16:18:11+00:00
528,us-east-1d,r5a.16xlarge,15,1.67,0.116,2024-01-26 16:18:11+00:00
529,us-east-1e,x1.32xlarge,8,5.6248,0.707475,2024-01-26 16:18:10+00:00
530,us-east-1c,r6idn.24xlarge,15,3.7023,0.2514866666666667,2024-01-26 16:18:08+00:00
531,us-east-1b,g5g.xlarge,4,0.1836,0.04965,2024-01-26 16:18:07+00:00
532,us-east-1d,m7gd.xlarge,4,0.1176,0.03315,2024-01-26 16:18:07+00:00
533,us-east-1a,m6a.48xlarge,15,3.8515,0.26143333333333335,2024-01-26 16:18:06+00:00
534,us-east-1f,r6g.16xlarge,15,1.3087,0.09191333333333333,2024-01-26 16:18:06+00:00
535,us-east-1f,r6id.24xlarge,15,2.8383,0.19388666666666665,2024-01-26 16:18:05+00:00
536,us-east-1b,g4ad.2xlarge,2,0.2974,0.1512,2024-01-26 16:18:05+00:00
537,us-east-1c,g4ad.2xlarge,2,0.2752,0.1401,2024-01-26 16:18:05+00:00
538,us-east-1c,r6idn.8xlarge,8,1.3465,0.1726875,2024-01-26 16:18:04+00:00
539,us-east-1d,r5b.metal,15,3.5908,0.24405333333333334,2024-01-26 16:18:04+00:00
540,us-east-1a,x2idn.metal,15,4.9898,0.33732,2024-01-26 16:18:03+00:00
541,us-east-1c,c7i.2xlarge,4,0.1573,0.043075,2024-01-26 16:18:03+00:00
542,us-east-1a,r6id.large,3,0.062,0.023999999999999997,2024-01-26 16:18:02+00:00
543,us-east-1d,x2iedn.16xlarge,15,4.7076,0.3185066666666667,2024-01-26 16:18:02+00:00
544,us-east-1f,m5dn.8xlarge,8,1.2111,0.1557625,2024-01-26 16:18:01+00:00
545,us-east-1f,c6id.metal,15,2.748,0.18786666666666668,2024-01-26 16:18:01+00:00
546,us-east-1f,m6i.4xlarge,8,0.3126,0.04345,2024-01-26 16:18:01+00:00
547,us-east-1a,m6i.4xlarge,8,0.3374,0.046549999999999994,2024-01-26 16:18:01+00:00
548,us-east-1b,is4gen.4xlarge,8,0.7779,0.10161250000000001,2024-01-26 16:18:00+00:00
549,us-east-1d,m5dn.12xlarge,8,1.4009,0.1794875,2024-01-26 16:18:00+00:00
550,us-east-1f,c7i.24xlarge,15,1.9513,0.13475333333333334,2024-01-26 16:17:59+00:00
551,us-east-1f,r6idn.16xlarge,15,3.5269,0.23979333333333333,2024-01-26 16:17:59+00:00
552,us-east-1a,r6idn.16xlarge,15,3.2886,0.22390666666666667,2024-01-26 16:17:59+00:00
553,us-east-1c,r6idn.16xlarge,15,2.4885,0.17056666666666667,2024-01-26 16:17:59+00:00
